Density_composition_average,IsBoron_composition_average,IsTransitionMetal_composition_average,NdValence_composition_average,NValance_composition_average,HeatVaporization_max_value,BoilingT_difference,HeatVaporization_difference,MeltingT_difference,NdValence_difference,NsUnfilled_difference,valence_difference,Site1_Density,Site1_HeatCapacityMass,Site1_HeatFusion,Site1_IsTransitionMetal,Site1_NdValence
-1.108980122,-0.585599963,-1.311090933,-0.87724989,-0.655224755,-1.280317656,0.438421773,-0.601700868,-0.590993423,0.739881382,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.189323262,-0.585599963,-1.155026066,-0.87724989,-0.800690714,-0.740589028,0.554277594,-0.021598564,-0.261968282,0.739881382,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.067086411,-0.585599963,-1.311090933,-0.926142748,-0.530539648,-1.354473287,0.044511983,-0.681403612,-0.342293669,1.005911258,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.15073325,-0.585599963,-1.311090933,-0.926142748,-0.821471566,-1.354473287,0.25549153,-0.681403612,-0.943544633,1.005911258,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.16807181,-0.585599963,-1.311090933,-0.926142748,-0.863033268,-1.141929092,0.487203171,-0.452960334,-0.943544633,1.005911258,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.094078332,-0.585599963,-1.311090933,-0.926142748,-0.613663053,-1.354473287,0.414031074,-0.681403612,-0.524570507,1.005911258,0.85784908,0.264503316,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.146754753,-0.585599963,-1.217452013,-0.91147489,-0.713411139,-0.740589028,0.554277594,-0.021598564,-0.261968282,0.739881382,0.85784908,0.264503316,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.129195946,-0.585599963,-1.248664986,-0.916364176,-0.680161777,-0.740589028,0.554277594,-0.021598564,-0.261968282,0.739881382,0.85784908,0.264503316,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.111637139,-0.585599963,-1.27987796,-0.921253462,-0.646912415,-0.740589028,0.554277594,-0.021598564,-0.261968282,0.739881382,0.85784908,0.264503316,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.269666403,-0.585599963,-0.9989612,-0.87724989,-0.946156673,-0.740589028,0.554277594,-0.021598564,-0.261968282,0.739881382,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.114322273,-0.585599963,-1.311090933,-0.950589177,-0.665615181,-0.845108115,0.66159667,-0.046483453,-0.015863656,0.739881382,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.234836983,-0.585599963,-1.076993633,-0.950589177,-0.883814119,-0.740589028,0.77745249,0.065854045,0.09381139,0.739881382,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.194665413,-0.585599963,-1.155026066,-0.950589177,-0.81108114,-0.740589028,0.77745249,0.065854045,0.09381139,0.739881382,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.154493843,-0.585599963,-1.2330585,-0.950589177,-0.738348161,-0.740589028,0.77745249,0.065854045,0.09381139,0.739881382,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.275008554,-0.585599963,-0.9989612,-0.950589177,-0.956547099,-0.740589028,0.77745249,0.065854045,0.09381139,0.739881382,0.85784908,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.196610144,-0.585599963,-1.4671558,-1.366178471,-1.008499227,-0.845108115,0.25549153,-0.133936061,-0.371643329,0.473851506,-1.16570621,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.456337093,-0.585599963,-0.9989612,-1.806214195,-1.631924765,0.56391502,1.851862784,1.380487162,0.246244258,-1.654387503,-1.16570621,0.264503316,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.364606736,-0.585599963,-1.623220667,-1.561749904,-1.174746037,-0.845108115,0.25549153,-0.133936061,-0.371643329,0.473851506,-1.16570621,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.488132264,-0.585599963,-1.623220667,-1.561749904,-1.257869442,-0.845108115,0.25549153,-0.133936061,-0.371643329,0.473851506,-1.16570621,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.510859837,-0.585599963,-1.529581747,-1.444407044,-1.241244761,-0.845108115,0.25549153,-0.133936061,-0.371643329,0.473851506,-1.16570621,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.656128857,-0.585599963,-1.779285533,-1.757321337,-1.424116253,-0.845108115,0.25549153,-0.133936061,-0.371643329,0.473851506,-1.16570621,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
-1.947650978,-0.585599963,-1.9353504,-1.952892769,-1.673486468,-0.845108115,0.25549153,-0.133936061,-0.371643329,0.473851506,-1.16570621,-0.740265774,-1.414810818,2.028482633,-1.075624836,-1.392730589,-1.10635433
1.060570519,-0.585599963,1.029882069,1.019793007,0.612407172,1.222782177,0.037194774,0.311858944,-0.036439313,-0.590267999,0.85784908,0.264503316,0.541787601,-0.776078466,3.664524665,0.718013956,-0.136740423
0.127071796,0.598418145,-1.311090933,-1.12171418,-0.031799217,-0.845108115,-1.487223918,-1.243659896,-0.259604862,-0.590267999,0.85784908,2.274041495,0.095023325,-1.053574617,-1.370782843,-1.392730589,-1.10635433
0.150830309,0.203745442,-1.155026066,-1.268392755,-0.135703474,-1.030331814,-1.487223918,-1.442739005,-0.259604862,-0.058208246,-1.16570621,1.269272405,0.095023325,-1.053574617,-1.370782843,-1.392730589,-1.10635433
0.258863599,0.282679983,-1.217452013,-0.931032034,0.109510571,-0.845108115,-1.487223918,-1.243659896,-0.326027778,-0.856297875,-1.16570621,-0.740265774,0.095023325,-1.053574617,-1.370782843,-1.392730589,-1.10635433
0.312013316,-0.585599963,1.029882069,-0.349207021,-0.393386029,0.56391502,-0.371349436,-0.396293888,-0.997254511,-0.058208246,-1.16570621,-0.740265774,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.413106496,-0.585599963,1.029882069,-0.085185587,-0.168952836,0.56391502,-0.371349436,-0.396293888,-0.997254511,-0.058208246,-1.16570621,-0.740265774,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.446804223,-0.585599963,1.029882069,0.002821557,-0.094141771,0.56391502,-0.371349436,-0.396293888,-0.997254511,-0.058208246,-1.16570621,-0.740265774,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.135841827,0.045876361,0.670932875,0.144610846,0.067948869,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.106858314,0.045876361,0.639719902,0.134832275,0.067948869,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.126450888,0.045876361,0.670932875,0.144610846,0.067948869,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.146043461,0.045876361,0.702145848,0.154389418,0.067948869,0.56391502,0.109147336,0.220140354,0.23007105,1.005911258,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.195024894,0.045876361,0.780178282,0.178835847,0.067948869,0.56391502,0.109147336,0.220140354,0.23007105,-1.654387503,-1.16570621,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.246767845,0.929943215,0.280770708,0.464370139,0.401273723,1.222782177,0.100610591,0.510938053,0.026894165,-0.590267999,-1.16570621,1.269272405,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.281654903,0.929943215,0.280770708,0.534775854,0.461122575,1.222782177,0.100610591,0.510938053,0.026894165,-0.590267999,-1.16570621,1.269272405,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.316541961,0.929943215,0.280770708,0.60518157,0.520971427,1.222782177,0.100610591,0.510938053,0.026894165,-0.590267999,-1.16570621,1.269272405,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.554392333,-0.585599963,0.873817202,0.677543,0.491878235,1.222782177,0.416470144,0.931350472,1.852628407,-0.058208246,-1.16570621,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.482015559,-0.585599963,0.873817202,0.657985857,0.504346746,0.56391502,0.007925935,0.223197641,0.891813209,-1.654387503,-1.16570621,-0.740265774,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.412005263,-0.585599963,0.873817202,0.511307282,0.379661638,0.56391502,-0.355495481,-0.264759476,-0.933921034,0.473851506,-1.16570621,-0.740265774,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.528689089,-0.585599963,0.873817202,0.755771573,0.587470151,0.56391502,0.007925935,0.223197641,0.891813209,0.473851506,-1.16570621,-0.740265774,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.864429225,-0.585599963,1.029882069,0.785107288,0.487722065,1.222782177,0.037194774,0.311858944,-0.036439313,-0.058208246,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.912672598,-0.585599963,1.029882069,0.834000146,0.508502916,1.222782177,0.037194774,0.311858944,-0.036439313,-0.058208246,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
1.436039389,-0.585599963,1.029882069,0.931785863,1.152709306,1.533031872,0.90794273,0.645316452,0.79770893,-0.324238123,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.960915971,-0.585599963,1.029882069,0.882893005,0.529283767,1.222782177,0.037194774,0.311858944,-0.036439313,-0.058208246,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
1.009159344,-0.585599963,1.029882069,0.931785863,0.550064619,1.222782177,0.037194774,0.311858944,-0.036439313,-0.058208246,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
1.057402717,-0.585599963,1.029882069,0.980678721,0.57084547,1.222782177,0.037194774,0.311858944,-0.036439313,-0.590267999,-1.16570621,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.679293231,-0.19092726,0.873817202,0.662875143,0.435769937,1.222782177,0.517691545,0.928293186,1.190886249,0.473851506,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.631694197,-0.19092726,0.873817202,0.638428714,0.425379511,1.222782177,0.517691545,0.928293186,1.190886249,0.473851506,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.584095162,-0.19092726,0.873817202,0.613982285,0.414989085,1.222782177,0.517691545,0.928293186,1.190886249,0.473851506,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.963868212,-0.269861801,0.905030175,0.677543,0.816059515,1.533031872,1.388439502,1.261750693,2.025034491,-0.324238123,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.678794162,-0.269861801,0.905030175,0.648207285,0.442004192,1.222782177,0.517691545,0.928293186,1.190886249,0.473851506,0.85784908,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.351429019,0.929943215,0.280770708,0.675587286,0.580820278,1.222782177,0.100610591,0.510938053,0.026894165,-0.590267999,-1.16570621,1.269272405,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.716386035,-0.585599963,1.029882069,0.706878715,0.504346746,0.56391502,-0.371349436,-0.396293888,-0.997254511,-0.058208246,-1.16570621,-0.740265774,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.727618611,-0.585599963,1.029882069,0.73621443,0.529283767,0.56391502,-0.371349436,-0.396293888,-0.997254511,-0.058208246,-1.16570621,-0.740265774,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.738851186,-0.585599963,1.029882069,0.765550145,0.554220789,0.56391502,-0.371349436,-0.396293888,-0.997254511,-0.058208246,-1.16570621,-0.740265774,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.416075139,-0.11199272,0.421229088,0.816887646,0.743326535,1.222782177,3.247620538,2.907708329,2.142695735,0.473851506,0.85784908,1.269272405,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.413090095,-0.19092726,0.421229088,0.816887646,0.751638876,1.222782177,3.247620538,2.907708329,2.142695735,0.473851506,0.85784908,1.269272405,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.410105051,-0.269861801,0.421229088,0.816887646,0.759951216,1.222782177,3.247620538,2.907708329,2.142695735,0.473851506,0.85784908,1.269272405,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.407120007,-0.348796342,0.421229088,0.816887646,0.768263557,1.222782177,3.247620538,2.907708329,2.142695735,0.473851506,0.85784908,1.269272405,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.402642441,-0.467198152,0.421229088,0.816887646,0.780732068,1.222782177,3.247620538,2.907708329,2.142695735,0.473851506,0.85784908,1.269272405,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.398164875,-0.585599963,0.421229088,0.816887646,0.793200578,1.222782177,3.247620538,2.907708329,2.142695735,0.473851506,0.85784908,1.269272405,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.386316077,0.929943215,0.280770708,0.745993002,0.64066913,1.222782177,0.053048728,0.443393355,0.026894165,-0.590267999,-1.16570621,0.264503316,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.360486308,0.756287226,0.249557735,0.785107288,0.707999088,0.016843596,-0.854285277,-0.852753845,-0.594082861,0.473851506,-1.16570621,-0.740265774,0.638586527,-0.113787652,0.906779695,0.718013956,0.832873484
0.690293845,-0.585599963,0.405622601,1.137135867,0.986462495,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,-1.16570621,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
0.772394272,-0.585599963,1.029882069,0.002821557,-0.343511986,0.56391502,-0.432326183,-0.508631385,-1.151803644,0.473851506,-1.16570621,-1.745034863,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.0058205,-0.585599963,0.405622601,1.640732306,1.111147603,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.032972529,-0.585599963,0.336260438,1.54566286,1.032642165,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.042032317,-0.585599963,0.405622601,1.616285877,1.090366752,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.042313483,-0.585599963,0.405622601,1.665178735,1.111147603,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.042454066,-0.585599963,0.405622601,1.689625164,1.121538029,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.041268484,-0.585599963,0.405622601,1.371821586,0.990618666,-0.740589028,1.075628786,0.814533695,0.718542083,1.005911258,-1.16570621,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.040626488,-0.585599963,0.405622601,1.371821586,0.986462495,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,-1.16570621,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.078665884,-0.585599963,0.405622601,1.665178735,1.100757177,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.078806467,-0.585599963,0.405622601,1.689625164,1.111147603,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.115018285,-0.585599963,0.405622601,1.665178735,1.090366752,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.115299451,-0.585599963,0.405622601,1.714071593,1.111147603,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.157404036,-0.585599963,0.405622601,1.450050159,0.986462495,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,-1.16570621,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.554731207,-0.585599963,0.514868008,1.934089455,1.0695859,-0.740589028,-2.118943023,-1.250912064,-0.888691662,1.005911258,0.85784908,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.390959132,-0.585599963,0.405622601,1.606507306,0.986462495,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,-1.16570621,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.65651793,-0.585599963,0.514868008,1.934089455,1.040492709,-0.740589028,-2.118943023,-1.250912064,-0.888691662,1.005911258,0.85784908,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.68559985,-0.585599963,0.514868008,1.934089455,1.032180368,-0.740589028,-2.118943023,-1.250912064,-0.888691662,1.005911258,0.85784908,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.444919543,-0.585599963,0.249557735,1.518500161,0.778653983,-0.740589028,-2.118943023,-1.666845202,-1.397259488,1.005911258,-1.16570621,-1.745034863,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.743763691,-0.585599963,0.514868008,1.934089455,1.015555687,-0.740589028,-2.118943023,-1.250912064,-0.888691662,1.005911258,0.85784908,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.72105252,-0.585599963,0.499261522,1.909643026,1.003087176,-0.740589028,-2.118943023,-1.250912064,-0.888691662,1.005911258,0.85784908,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.967412377,-0.585599963,0.514868008,1.934089455,1.239988881,-0.740589028,-2.065283485,-1.421053602,-0.857117606,1.005911258,0.85784908,-0.740265774,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.772845612,-0.585599963,0.514868008,1.934089455,1.007243347,-0.740589028,-2.118943023,-1.250912064,-0.888691662,1.005911258,0.85784908,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.82944664,-0.585599963,0.561687468,2.007428743,1.073742071,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.822089467,-0.585599963,0.561687468,2.007428743,1.073742071,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.814732294,-0.585599963,0.561687468,2.007428743,1.073742071,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.807375121,-0.585599963,0.561687468,2.007428743,1.073742071,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.800017948,-0.585599963,0.561687468,2.007428743,1.073742071,-0.740589028,1.075628786,0.797469771,0.718542083,1.005911258,0.85784908,1.269272405,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.672031255,-0.585599963,0.405622601,1.762964452,0.90333909,-0.740589028,-2.118943023,-1.666845202,-1.397259488,1.005911258,-1.16570621,-1.745034863,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.801927533,-0.585599963,0.514868008,1.934089455,0.998931006,-0.740589028,-2.118943023,-1.250912064,-0.888691662,1.005911258,0.85784908,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
2.220114606,-0.585599963,0.804455039,2.387706528,1.231214744,-0.740589028,-2.118943023,-1.250912064,-0.888691662,1.005911258,0.85784908,0.264503316,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.717453597,-0.585599963,0.436835575,1.81185731,0.928276112,-0.740589028,-2.118943023,-1.666845202,-1.397259488,1.005911258,-1.16570621,-1.745034863,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.76287594,-0.585599963,0.468048548,1.860750168,0.953213133,-0.740589028,-2.118943023,-1.666845202,-1.397259488,1.005911258,-1.16570621,-1.745034863,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.808298282,-0.585599963,0.499261522,1.909643026,0.978150155,-0.740589028,-2.118943023,-1.666845202,-1.397259488,1.005911258,-1.16570621,-1.745034863,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
1.853720624,-0.585599963,0.530474495,1.958535884,1.003087176,-0.740589028,-2.118943023,-1.666845202,-1.397259488,1.005911258,-1.16570621,-1.745034863,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
2.35336639,-0.585599963,0.873817202,2.496357324,1.277394413,-0.740589028,-2.118943023,-1.666845202,-1.397259488,1.005911258,-1.16570621,-1.745034863,1.530683142,-0.853777388,0.743781989,0.718013956,1.317680438
0.046798947,0.203745442,-1.155026066,-1.268392755,-0.385073689,-1.030331814,-1.255512277,-1.493361979,-0.259604862,-0.058208246,-1.16570621,1.269272405,-0.010939997,-1.042474771,-1.425849636,-1.392730589,-1.10635433
0.195816845,-0.033058179,-1.311090933,-0.926142748,-0.110766452,-1.141929092,-1.255512277,-1.613307142,-0.95971784,1.005911258,0.85784908,-0.740265774,-0.010939997,-1.042474771,-1.425849636,-1.392730589,-1.10635433
2.274394714,-0.585599963,0.592900442,1.529908494,2.834572869,0.034373696,2.126867916,1.630402544,1.048107874,1.005911258,0.85784908,1.269272405,4.127357302,-1.264471692,1.940934059,0.718013956,1.075276961
3.657010108,-0.585599963,0.327590168,1.307771942,4.341323125,0.034373696,2.126867916,1.630402544,1.048107874,1.005911258,0.85784908,1.269272405,4.127357302,-1.264471692,1.940934059,0.718013956,1.075276961
3.816323831,-0.585599963,0.343196655,1.342485871,4.494270191,0.034373696,2.126867916,1.630402544,1.048107874,1.005911258,0.85784908,1.269272405,4.127357302,-1.264471692,1.940934059,0.718013956,1.075276961
-0.993139794,1.308829009,0.280770708,-1.190164182,-1.008499227,-0.740589028,-1.188437854,-1.181945372,-0.254970706,-0.058208246,-1.16570621,-1.745034863,-1.057685784,0.345005984,0.16227666,0.718013956,-0.863950853
-0.210561524,1.38776355,-0.9989612,-1.3906249,-0.177265176,-0.740589028,-0.315250828,-0.476849827,-0.27814149,-0.058208246,-1.16570621,-1.745034863,0.193254188,-1.031374925,-1.044787432,-1.392730589,-1.10635433
0.247270194,0.203745442,-1.155026066,-1.268392755,0.363036957,-1.030331814,-0.905505745,-0.788266434,-0.259604862,-0.058208246,-1.16570621,1.269272405,0.193254188,-1.031374925,-1.044787432,-1.392730589,-1.10635433
-1.292815724,-0.585599963,-1.311090933,-0.926142748,-0.883814119,-2.436708897,-1.616494623,-1.757141798,-1.063183117,-1.654387503,-1.16570621,-1.745034863,-1.159353296,-0.62438057,-1.306905364,-1.392730589,-1.10635433
-0.110166573,1.308829009,-0.842896333,-1.366178471,0.188477806,-0.740589028,-1.188437854,-1.181945372,-0.27814149,-0.058208246,-1.16570621,-0.740265774,0.441265639,-1.083174206,-0.707778662,-1.392730589,-1.10635433
0.29864388,-0.585599963,1.029882069,0.902450148,0.475253554,0.56391502,-0.371349436,0.151173663,-0.425353208,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.477123273,-0.585599963,1.029882069,0.785107288,0.279913552,0.56391502,-0.388422925,0.151173663,-0.425353208,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.448041352,-0.585599963,1.029882069,0.785107288,0.288225892,0.56391502,-0.388422925,0.151173663,-0.425353208,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.418959432,-0.585599963,1.029882069,0.785107288,0.296538233,0.56391502,-0.388422925,0.151173663,-0.425353208,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.389877511,-0.585599963,1.029882069,0.785107288,0.304850573,0.56391502,-0.388422925,0.151173663,-0.425353208,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.360795591,-0.585599963,1.029882069,0.785107288,0.313162914,0.56391502,-0.388422925,0.151173663,-0.425353208,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.33171367,-0.585599963,1.029882069,0.785107288,0.321475254,0.56391502,-0.388422925,0.151173663,-0.425353208,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.579999386,-0.585599963,0.468048548,-0.75990703,-0.779909863,0.56391502,0.168904549,0.176058551,-0.425353208,1.005911258,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.273784134,-0.585599963,0.842604228,0.701989429,0.685140152,1.030744892,0.244515716,0.724948095,1.475716979,-1.654387503,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.311507218,-0.585599963,0.998669095,0.701989429,0.622797598,1.030744892,-0.1189057,0.652924118,0.158550562,1.005911258,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.321708852,-0.585599963,1.029882069,0.711768001,0.622797598,1.030744892,-0.134759655,0.652924118,0.158550562,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.116108544,-0.585599963,0.717752335,0.296178707,0.076261209,0.56391502,0.168904549,0.223197641,0.891813209,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.115450274,-0.585599963,1.029882069,0.711768001,0.33186568,0.56391502,-0.371349436,0.151173663,-0.425353208,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.091972926,-0.585599963,1.029882069,0.711768001,0.33186568,-0.529566315,-1.739667653,-1.024104078,-0.714215655,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.16306324,-0.585599963,0.717752335,0.296178707,0.076261209,-0.529566315,-1.199413669,-0.952080101,0.602950762,1.005911258,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
0.068917326,-0.585599963,0.936243149,0.638428714,0.338099936,-0.529566315,-1.360392282,-0.952080101,0.602950762,0.473851506,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
-0.023623725,-0.506665423,0.842604228,0.403742994,0.209258658,0.016843596,-0.490863861,-0.364796728,1.231651382,-1.654387503,0.85784908,0.264503316,-0.621804228,0.182208242,0.173290019,0.718013956,-0.621547376
